,Time,Municipality,Impact variable,Hazard variable,Impact value,Hazard value,Trend,Observed anomalies,Predicted anomalies,Aggregation,Best_Degree
0,2005,Alingsås,discharge,SPEI12,14.305785123966942,0.8177641919673161,Linear,-13.631166262306662,3.157791466828252,1,4
1,2006,Alingsås,discharge,SPEI12,18.257534246575343,-0.2239108987451334,Linear,11.354973951643611,2.2086318814480794,1,4
2,2007,Alingsås,discharge,SPEI12,19.56712328767124,1.5195982394976648,Linear,20.5763431885932,-1.4276423617084786,1,4
3,2008,Alingsås,discharge,SPEI12,21.601092896174865,1.3857623804229915,Linear,34.50081603045801,2.3079044344074724,1,4
4,2009,Alingsås,discharge,SPEI12,11.081554246575342,1.706467431895291,Linear,-30.271334834346312,-10.835583817800527,1,4
5,2010,Alingsås,discharge,SPEI12,10.401378082191782,0.4052816890253871,Linear,-33.85280128924412,0.19133382458963943,1,4
6,2011,Alingsås,discharge,SPEI12,17.265753424657536,0.4548045690917208,Linear,10.985301340149771,0.4189087182902751,1,4
7,2012,Alingsås,discharge,SPEI12,18.44204426229508,1.5522711038844832,Linear,19.83919396139333,-2.6846523790830332,1,4
8,2013,Alingsås,discharge,SPEI12,9.16997808219178,1.7158271795096416,Linear,-39.755189326522526,-11.461727563958664,1,4
9,2014,Alingsås,discharge,SPEI12,18.36986301369863,-0.8908482292347868,Linear,22.03139467058922,3.0370412615426936,1,4
10,2015,Alingsås,discharge,SPEI12,15.865753424657534,1.225932547664956,Linear,6.584643135820204,4.380366211200493,1,4
11,2016,Alingsås,discharge,SPEI12,13.60656393442623,1.22758006192574,Linear,-7.550222476000032,4.369542278991366,1,4
12,2017,Alingsås,discharge,SPEI12,12.167123287671233,-0.3614613054375286,Linear,-16.377097464315675,3.3986539502838555,1,4
13,2018,Alingsås,discharge,SPEI12,11.624657534246577,0.8959275076596273,Linear,-19.17323667186871,3.7703452025625426,1,4
14,2019,Alingsås,discharge,SPEI12,13.257534246575345,-1.2407905469073846,Linear,-6.731585894106057,-10.773126039256452,1,4
15,2020,Alingsås,discharge,SPEI12,18.69672131147541,1.0891708436208816,Linear,33.10507964004362,4.694740771962188,1,4
16,2021,Alingsås,discharge,SPEI12,16.154794520547945,1.2319565733803512,Linear,16.399183826327647,4.3398587443603045,1,4
17,2022,Alingsås,discharge,SPEI12,12.635989010989013,0.5654713866314893,Linear,-7.840407204047732,1.1015017376081013,1,4
18,2005,Alvesta,discharge,SPEI12,1.367362191780822,1.6813320768929636,Linear,-22.81016309449933,0.6694517758916558,1,1
19,2006,Alvesta,discharge,SPEI12,1.7894661643835617,-0.5896322239319428,Linear,3.330009421497668,-0.4526834175607928,1,1
20,2007,Alvesta,discharge,SPEI12,2.184502328767123,0.72484344379512,Linear,29.09499449422624,0.19682895353093124,1,1
21,2008,Alvesta,discharge,SPEI12,1.6967881147540984,1.669347841887002,Linear,2.677832711359837,0.6635300923751384,1,1
22,2009,Alvesta,discharge,SPEI12,1.2868497260273974,0.7545131532272821,Linear,-20.215423109590503,0.21148943283535868,1,1
23,2010,Alvesta,discharge,SPEI12,1.7741839726027395,-0.0989465903760021,Linear,12.770127595748926,-0.21022446823489324,1,1
24,2011,Alvesta,discharge,SPEI12,1.8620338356164383,1.118493703931295,Linear,21.412375718718632,0.39134051439080897,1,1
25,2012,Alvesta,discharge,SPEI12,1.681796174863388,0.9178645954392252,Linear,12.569001391326776,0.29220510156720636,1,1
26,2013,Alvesta,discharge,SPEI12,1.0403950684931509,0.8895760613351447,Linear,-28.46484903993467,0.2782270924554656,1,1
27,2014,Alvesta,discharge,SPEI12,1.431473287671233,-1.1668710053121158,Linear,1.1818952314647777,-0.7379102489015631,1,1
28,2015,Alvesta,discharge,SPEI12,1.5038593150684931,0.7720928403913998,Linear,9.361898944310926,0.2201759567272469,1,1
29,2016,Alvesta,discharge,SPEI12,0.8806808743169399,0.4399058811637671,Linear,-34.05565907976739,0.056034812976163195,1,1
30,2017,Alvesta,discharge,SPEI12,1.1981941095890412,-1.0491085143534695,Linear,-7.536806143906352,-0.6797211194972294,1,1
31,2018,Alvesta,discharge,SPEI12,1.0744275342465754,1.339024086170192,Linear,-14.47206961984628,0.5003095999224035,1,1
32,2019,Alvesta,discharge,SPEI12,1.16134698630137,-2.543243414678096,Linear,-4.541547090545264,-1.4180072100407102,1,1
33,2020,Alvesta,discharge,SPEI12,1.6387322404371585,0.7607579697440771,Linear,39.2332747308655,0.21457513893280963,1,1
34,2021,Alvesta,discharge,SPEI12,1.2944794520547944,0.9200348007858944,Linear,13.816577646673512,0.2932774494661282,1,1
35,2022,Alvesta,discharge,SPEI12,0.9556471153846152,0.1666413454070537,Linear,-12.941562670356438,-0.07899141908907409,1,1
36,2005,Arjeplog,discharge,SPEI12,57.56781726027397,0.9173687151493972,Linear,14.023876971962164,-3.251972693576813,1,1
37,2006,Arjeplog,discharge,SPEI12,44.97909698630137,0.8703011700534439,Linear,-11.675479963185191,-2.9407911926459,1,1
38,2007,Arjeplog,discharge,SPEI12,56.85778232876712,0.3985181292331173,Linear,10.699844334552308,0.17834651587337147,1,1
39,2008,Arjeplog,discharge,SPEI12,47.27365054644809,0.3878588304182547,Linear,-8.737101672381398,0.24881920777429745,1,1
40,2009,Arjeplog,discharge,SPEI12,50.45537150684932,0.3749480454660369,Linear,-3.4101478322120555,0.33417733366416424,1,1
41,2010,Arjeplog,discharge,SPEI12,47.03851068493151,0.0588131921719986,Linear,-10.69884617907006,2.4242654813264624,1,1
42,2011,Arjeplog,discharge,SPEI12,67.31561821917809,0.0657845240953173,Linear,26.744375185652835,2.378175345820916,1,1
43,2012,Arjeplog,discharge,SPEI12,52.40795409836066,1.6774974715078408,Linear,-2.130165407667038,-8.277473956116744,1,1
44,2013,Arjeplog,discharge,SPEI12,47.09988232876712,1.3960709578246602,Linear,-12.75526515942754,-6.416855885827467,1,1
45,2014,Arjeplog,discharge,SPEI12,46.34827767123288,0.2368895655527089,Linear,-14.837331961929976,1.2469346255111808,1,1
46,2015,Arjeplog,discharge,SPEI12,66.14867232876712,-1.2758199556275474,Linear,20.576059126769948,11.248034498336835,1,1
47,2016,Arjeplog,discharge,SPEI12,47.05247062841531,1.48632264213933,Linear,-14.91083216097365,-7.013544209582778,1,1
48,2017,Arjeplog,discharge,SPEI12,62.33643369863015,-0.0148031227848226,Linear,11.844040478783889,2.9109710304381786,1,1
49,2018,Arjeplog,discharge,SPEI12,49.66204178082192,1.2059561795651563,Linear,-11.590027701642864,-5.159934541675477,1,1
50,2019,Arjeplog,discharge,SPEI12,51.9230894520548,-1.2634513499716136,Linear,-8.27888647760161,11.166260926662563,1,1
51,2020,Arjeplog,discharge,SPEI12,62.36399153005465,0.1836801987419831,Linear,9.320277005407767,1.5987220534297175,1,1
52,2021,Arjeplog,discharge,SPEI12,52.610146301369866,0.6440734170294581,Linear,-8.479185552334577,-1.4451131921316076,1,1
53,2022,Arjeplog,discharge,SPEI12,66.2416728021978,0.2983732585477342,Linear,14.36426392275366,0.8404424698237927,1,1
54,2005,Arvika,discharge,SPEI12,10.037470958904107,0.6522198569276009,Linear,-29.360779557509247,1.4228090717704713,1,4
55,2006,Arvika,discharge,SPEI12,15.497894520547945,-0.7987346487910877,Linear,10.622181520135507,-2.9698397549598416,1,4
56,2007,Arvika,discharge,SPEI12,10.946234520547945,0.9331360881629616,Linear,-20.73700646964067,0.34084253446936863,1,4
57,2008,Arvika,discharge,SPEI12,14.81728743169399,0.0424652923228012,Linear,8.868311042836813,-4.525188004858296,1,4
58,2009,Arvika,discharge,SPEI12,15.34099205479452,0.8749911941608153,Linear,14.39494232699732,0.9824400383720651,1,4
59,2010,Arvika,discharge,SPEI12,13.489188767123288,1.1714175335490349,Linear,2.10715081889056,-5.484997615050386,1,4
60,2011,Arvika,discharge,SPEI12,15.03906383561644,0.5073297527695373,Linear,15.5865654670166,0.4976141126007896,1,4
61,2012,Arvika,discharge,SPEI12,16.563593169398906,0.7585868476422453,Linear,29.28844088935944,1.5613051699701739,1,4
62,2013,Arvika,discharge,SPEI12,9.539392602739726,1.2216418001860203,Linear,-24.360260282280507,-7.506452601217742,1,4
63,2014,Arvika,discharge,SPEI12,15.658703561643836,-0.9598329741867409,Linear,26.158991392022703,0.07379512644584096,1,4
64,2015,Arvika,discharge,SPEI12,13.73312410958904,0.919472431683905,Linear,12.454627734800637,0.5151114783605681,1,4
65,2016,Arvika,discharge,SPEI12,9.529647540983609,0.8056541033517071,Linear,-20.66833020355393,1.4305978981350522,1,4
66,2017,Arvika,discharge,SPEI12,9.59761397260274,-1.0421429700759062,Linear,-18.751586397766324,1.9382957376319876,1,4
67,2018,Arvika,discharge,SPEI12,8.497884109589041,-0.0659711983247181,Linear,-26.82403619032842,-5.490566906479838,1,4
68,2019,Arvika,discharge,SPEI12,14.28048794520548,-1.8045936228073047,Linear,25.122444082100326,23.26123849625216,1,4
69,2020,Arvika,discharge,SPEI12,13.72813524590164,0.7649722741469849,Linear,22.425327090443105,1.5511337813678914,1,4
70,2021,Arvika,discharge,SPEI12,11.74964109589041,0.2299968547078726,Linear,6.6816404836496615,-2.471994077843671,1,4
71,2022,Arvika,discharge,SPEI12,7.165104395604396,-0.5553568256555929,Linear,-33.74238168115899,-5.859901830480568,1,4
72,2005,Bjuv,discharge,SPEI12,1.2261208219178084,1.2342779177031755,Linear,-27.32159191524633,-5.833280265575584,1,1
73,2006,Bjuv,discharge,SPEI12,1.7788252054794522,-0.3567312255898969,Linear,7.024581336451299,5.601430298872758,1,1
74,2007,Bjuv,discharge,SPEI12,2.183334383561644,0.7331801934683665,Linear,33.366494862694964,-2.231850653883331,1,1
75,2008,Bjuv,discharge,SPEI12,2.044798633879781,1.8657240241147015,Linear,26.839453331341044,-10.371534174612744,1,1
76,2009,Bjuv,discharge,SPEI12,1.301606575342466,0.7319622661797209,Linear,-17.990313554378844,-2.2230973125886484,1,1
77,2010,Bjuv,discharge,SPEI12,1.4400505479452057,-0.3297769162888993,Linear,-7.816682203845636,5.407707511910276,1,1
78,2011,Bjuv,discharge,SPEI12,1.589190684931507,0.6989848682886672,Linear,3.383405968952752,-1.9860861039212026,1,1
79,2012,Bjuv,discharge,SPEI12,1.5866245901639344,0.9359169746257348,Linear,4.92136164054748,-3.68893619174776,1,1
80,2013,Bjuv,discharge,SPEI12,1.0686391780821918,0.8095408571977583,Linear,-28.145454458089635,-2.7806608803585178,1,1
81,2014,Bjuv,discharge,SPEI12,1.3103183561643836,-0.5249968389566322,Linear,-10.390115472477236,6.810768783763894,1,1
82,2015,Bjuv,discharge,SPEI12,1.7631041095890412,0.9569446580253502,Linear,22.67038558478233,-3.840063842100406,1,1
83,2016,Bjuv,discharge,SPEI12,0.938113387978142,0.8200864229605889,Linear,-33.57509024442038,-2.8564527089250937,1,1
84,2017,Bjuv,discharge,SPEI12,1.6733613698630136,-0.6107313400849528,Linear,20.618830467309643,7.426949532895598,1,1
85,2018,Bjuv,discharge,SPEI12,0.9252983561643836,1.773768878603302,Linear,-32.079995505992784,-9.710645154416273,1,1
86,2019,Bjuv,discharge,SPEI12,1.6961887671232876,-2.4786119250240084,Linear,26.831362133068247,20.851557397513123,1,1
87,2020,Bjuv,discharge,SPEI12,1.3778693989071038,0.8929550257756298,Linear,4.990163278370908,-3.380165212990982,1,1
88,2021,Bjuv,discharge,SPEI12,1.5222369863013698,-0.0880110090013922,Linear,18.24104403161517,3.670116508214419,1,1
89,2022,Bjuv,discharge,SPEI12,1.119576923076923,0.5079612410779012,Linear,-11.3152661200749,-0.6131839447261136,1,1
90,2005,Boden,discharge,SPEI12,7.404765068493151,0.3837000470424431,Linear,8.474363223027177,-0.02964104682367752,1,1
91,2006,Boden,discharge,SPEI12,4.463636849315068,0.8603650211328189,Linear,-34.82761953544112,0.4025884869851246,1,1
92,2007,Boden,discharge,SPEI12,7.856362191780821,-0.8012998979367545,Linear,14.329919523231084,-1.104173478662697,1,1
93,2008,Boden,discharge,SPEI12,7.586829508196721,0.6328288522615617,Linear,10.044193291237764,0.19626358890856155,1,1
94,2009,Boden,discharge,SPEI12,4.6412810958904105,1.1634275351786003,Linear,-32.900731220187225,0.6773990484510809,1,1
95,2010,Boden,discharge,SPEI12,5.84719904109589,-1.0344149844109831,Linear,-15.743080875137776,-1.3155572190829665,1,1
96,2011,Boden,discharge,SPEI12,8.72885301369863,-0.4168179792674636,Linear,25.3710611749142,-0.7555335544025337,1,1
97,2012,Boden,discharge,SPEI12,10.048192896174864,1.7527882423154866,Linear,43.8517406246801,1.2118186461509608,1,1
98,2013,Boden,discharge,SPEI12,6.451828219178082,2.014391415774249,Linear,-7.933513082026877,1.4490347703748174,1,1
99,2014,Boden,discharge,SPEI12,4.905828767123288,-0.2174064996659595,Linear,-30.220583709208118,-0.5747115189073482,1,1
100,2015,Boden,discharge,SPEI12,9.18128397260274,-1.1378223535721954,Linear,30.17244457742529,-1.4093247946222407,1,1
101,2016,Boden,discharge,SPEI12,8.844728142076503,1.72080072874103,Linear,24.99864850403897,1.182813057673699,1,1
102,2017,Boden,discharge,SPEI12,7.490659315068494,0.5784085236241309,Linear,5.523825581540056,0.14691640680950768,1,1
103,2018,Boden,discharge,SPEI12,5.4766808219178085,1.5455634259173712,Linear,-23.09368478621876,1.023911645104163,1,1
104,2019,Boden,discharge,SPEI12,5.453356712328767,-1.724838378285783,Linear,-23.664425611474783,-1.9416182847920131,1,1
105,2020,Boden,discharge,SPEI12,8.185398770491803,0.2219877205197092,Linear,14.215696578523628,-0.17627830213584486,1,1
106,2021,Boden,discharge,SPEI12,7.831235342465753,1.1040375950521413,Linear,8.928985489819622,0.6235455296714002,1,1
107,2022,Boden,discharge,SPEI12,5.946342445054945,0.825028095583654,Linear,-17.5492410441208,0.3705457238567895,1,1
108,2005,Borås,discharge,SPEI12,2.660774109589041,1.103934776141809,Linear,-26.42763108404863,-0.6488379140579389,1,1
109,2006,Borås,discharge,SPEI12,3.3583860273972603,-0.2948991759671304,Linear,-6.178200342505531,1.4346035947681715,1,1
110,2007,Borås,discharge,SPEI12,4.367088082191781,1.2892744553118902,Linear,23.27582536582103,-0.9248852463616007,1,1
111,2008,Borås,discharge,SPEI12,4.272893442622951,1.4167630283030372,Linear,21.89004539326585,-1.114768387580979,1,1
112,2009,Borås,discharge,SPEI12,2.502701780821918,1.5482088528807647,Linear,-27.845423873455037,-1.3105455108587138,1,1
113,2010,Borås,discharge,SPEI12,3.1395728767123288,0.2221759723752309,Linear,-8.50794623017636,0.6644651336486664,1,1
114,2011,Borås,discharge,SPEI12,4.728527123287671,0.3821132273024751,Linear,39.298751971583926,0.42625250289235117,1,1
115,2012,Borås,discharge,SPEI12,4.308985109289618,1.4987051212693627,Linear,28.33835727590565,-1.2368140081842993,1,1
116,2013,Borås,discharge,SPEI12,2.3031200000000003,1.5163587069713176,Linear,-30.63970298371909,-1.2631074886761193,1,1
117,2014,Borås,discharge,SPEI12,3.5536612328767125,-0.9787827527395784,Linear,8.227401692331487,2.453188701959809,1,1
118,2015,Borås,discharge,SPEI12,3.26275397260274,1.072850418518992,Linear,0.5003380237795648,-0.6025404669242503,1,1
119,2016,Borås,discharge,SPEI12,2.678300546448088,1.1426287546152962,Linear,-16.55104251173723,-0.7064692296059681,1,1
120,2017,Borås,discharge,SPEI12,3.1400619178082194,-0.267603590924773,Linear,-1.0226188358599626,1.3939491948665943,1,1
121,2018,Borås,discharge,SPEI12,2.4349220547945203,1.1195668628685758,Linear,-22.343459909682093,-0.6721205476450159,1,1
122,2019,Borås,discharge,SPEI12,3.0271526027397258,-1.4393396987240883,Linear,-2.302600476327528,3.1391482163079316,1,1
123,2020,Borås,discharge,SPEI12,3.744760792349727,0.8683726520332575,Linear,22.31801584090348,-0.2979886180889041,1,1
124,2021,Borås,discharge,SPEI12,3.4509634246575343,1.3050061918117497,Linear,14.100568669933528,-0.9483162996187134,1,1
125,2022,Borås,discharge,SPEI12,2.5016425824175825,0.6127490411213298,Linear,-16.262723841535404,0.0827405176365984,1,1
126,2005,Botkyrka,discharge,SPEI12,0.4956698630136986,0.1965907959164016,Linear,-14.283281276849587,-2.5878045337046016,1,1
127,2006,Botkyrka,discharge,SPEI12,0.5406098630136986,-0.1853463458744844,Linear,-5.058153838614857,0.6407771234965955,1,1
128,2007,Botkyrka,discharge,SPEI12,0.4756002739726027,0.1213727916251647,Linear,-15.155929842899418,-1.951973549037157,1,1
129,2008,Botkyrka,discharge,SPEI12,0.674536612021858,-0.1850320081582515,Linear,22.264102990027656,0.6381199716416137,1,1
130,2009,Botkyrka,discharge,SPEI12,0.4260446575342466,0.6090919441500099,Linear,-21.517205342317176,-6.074749098762451,1,1
131,2010,Botkyrka,discharge,SPEI12,0.5458635616438355,0.1359208428673936,Linear,2.222117084044743,-2.074950778139425,1,1
132,2011,Botkyrka,discharge,SPEI12,0.5143293150684931,0.5214440259485564,Linear,-2.0593742909600588,-5.333845871414071,1,1
133,2012,Botkyrka,discharge,SPEI12,0.7756215846994535,-0.4468869328729795,Linear,50.22968964207751,2.8516255836322015,1,1
134,2013,Botkyrka,discharge,SPEI12,0.5135372602739726,2.0033911668293074,Linear,1.2021783248179758,-17.861005009576534,1,1
135,2014,Botkyrka,discharge,SPEI12,0.5380180821917808,-1.153852730888208,Linear,7.909335047503655,8.82773148691788,1,1
136,2015,Botkyrka,discharge,SPEI12,0.6622271232876712,0.0903977775179157,Linear,35.22292222718299,-1.6901363212951996,1,1
137,2016,Botkyrka,discharge,SPEI12,0.3063060109289617,0.8917828306928834,Linear,-36.30255057047101,-8.464384751034189,1,1
138,2017,Botkyrka,discharge,SPEI12,0.5219457534246575,-1.328887047105522,Linear,10.57636299800404,10.307327265611166,1,1
139,2018,Botkyrka,discharge,SPEI12,0.3649904109589041,0.137414613159381,Linear,-21.19720666076824,-2.0875778804478546,1,1
140,2019,Botkyrka,discharge,SPEI12,0.4562887671232877,-2.191052830501509,Linear,0.4342576195187839,17.59536586978236,1,1
141,2020,Botkyrka,discharge,SPEI12,0.3494991803278688,0.0634731156898335,Linear,-21.54237488318184,-1.4625374318630597,1,1
142,2021,Botkyrka,discharge,SPEI12,0.5566852054794521,-0.9746754608168792,Linear,27.50204824827013,7.313114592558848,1,1
143,2022,Botkyrka,discharge,SPEI12,0.3364101648351648,-0.1695570378362326,Linear,-21.354533474063714,0.5073073329620328,1,1
144,2005,Boxholm,discharge,SPEI12,12.635176438356163,0.5833346688059561,Linear,-20.54752447044768,8.96668189801867,1,2
145,2006,Boxholm,discharge,SPEI12,12.556503013698627,-0.555795018222191,Linear,-18.773207273685493,-0.9151686676295636,1,2
146,2007,Boxholm,discharge,SPEI12,23.03500712328767,0.2535319978534854,Linear,53.420089117534985,8.774854641782293,1,2
147,2008,Boxholm,discharge,SPEI12,13.209190710382511,1.6555036116556254,Linear,-9.34041478485307,-5.441203288248847,1,2
148,2009,Boxholm,discharge,SPEI12,11.062555342465751,0.9612804528869356,Linear,-21.685797909032942,6.511605788140324,1,2
149,2010,Boxholm,discharge,SPEI12,15.688123013698627,0.3017689647843942,Linear,14.665651943985788,8.938730068264423,1,2
150,2011,Boxholm,discharge,SPEI12,15.563765479452057,1.4885401562856062,Linear,17.574308278872433,-1.68617372317021,1,2
151,2012,Boxholm,discharge,SPEI12,15.745364207650272,0.5779473274562883,Linear,23.076531952533,8.981025752422822,1,2
152,2013,Boxholm,discharge,SPEI12,11.738837534246574,1.7798738356697916,Linear,-4.940307597461336,-8.600637956837307,1,2
153,2014,Boxholm,discharge,SPEI12,11.811585479452054,-0.9427534494198782,Linear,-0.7819530669156268,-10.177325909864718,1,2
154,2015,Boxholm,discharge,SPEI12,13.414250410958903,0.2662049588689649,Linear,17.04833119101046,8.822415499256678,1,2
155,2016,Boxholm,discharge,SPEI12,7.001398907103826,0.921009337074589,Linear,-36.444517871853485,6.909185951618786,1,2
156,2017,Boxholm,discharge,SPEI12,5.221198082191781,-1.3981480495150114,Linear,-50.61278282396384,-24.913587401765938,1,2
157,2018,Boxholm,discharge,SPEI12,12.71081205479452,0.311077949981657,Linear,25.50510420217645,8.964998535404636,1,2
158,2019,Boxholm,discharge,SPEI12,6.802734246575342,-1.640224518067515,Linear,-29.749132414751216,-34.4354316548885,1,2
159,2020,Boxholm,discharge,SPEI12,10.15424344262295,0.2667637500924452,Linear,9.903323569018168,8.824438671107332,1,2
160,2021,Boxholm,discharge,SPEI12,10.034444657534246,-0.223080725871168,Linear,14.092433656401804,4.654158039562325,1,2
161,2022,Boxholm,discharge,SPEI12,9.897085714285716,-0.0426504003355569,Linear,18.516959257672045,6.748524775589781,1,2
162,2005,Bromölla,discharge,SPEI12,6.413386301369863,0.968183037591576,Linear,-14.164053926520252,4.942110141704756,1,1
163,2006,Bromölla,discharge,SPEI12,6.798555068493151,-0.9254139937139712,Linear,-8.782194017215268,-8.600143763056382,1,1
164,2007,Bromölla,discharge,SPEI12,12.675797808219178,0.6605810025640948,Linear,70.49914602218895,2.7422625547599377,1,1
165,2008,Bromölla,discharge,SPEI12,8.338765573770491,1.8229022718746823,Linear,12.443740484859966,11.054722644040876,1,1
166,2009,Bromölla,discharge,SPEI12,5.648232876712329,0.579918122024843,Linear,-23.64535650239499,2.1653936693039686,1,1
167,2010,Bromölla,discharge,SPEI12,7.091432602739726,-0.5009420502246225,Linear,-3.8943504494425496,-5.564489006977158,1,1
168,2011,Bromölla,discharge,SPEI12,7.532731780821917,0.851850813551118,Linear,2.343973557893462,4.11014827800492,1,1
169,2012,Bromölla,discharge,SPEI12,6.730010382513661,0.3410800615291364,Linear,-8.330871085091179,0.4573187178325946,1,1
170,2013,Bromölla,discharge,SPEI12,5.407647123287672,0.2417489518927161,Linear,-26.15585022094262,-0.2530579278313667,1,1
171,2014,Bromölla,discharge,SPEI12,6.038630684931507,-0.9776284063287326,Linear,-17.329722472479823,-8.973560504542055,1,1
172,2015,Bromölla,discharge,SPEI12,7.533090136986302,1.2266149043012948,Linear,3.39274719668035,6.790312213320535,1,1
173,2016,Bromölla,discharge,SPEI12,5.751251912568306,0.4896895417994493,Linear,-20.86144609648445,1.5201146988168053,1,1
174,2017,Bromölla,discharge,SPEI12,7.314952328767124,-0.44556201800813,Linear,0.9134064133487398,-5.168433011360962,1,1
175,2018,Bromölla,discharge,SPEI12,7.57365506849315,1.567226043520772,Linear,4.750809439153238,9.226227803513398,1,1
176,2019,Bromölla,discharge,SPEI12,6.060260547945206,-2.082550985266216,Linear,-15.964937251043454,-16.875527956803264,1,1
177,2020,Bromölla,discharge,SPEI12,8.681375136612022,0.5024940491870098,Linear,20.69186682819316,1.611687450200019,1,1
178,2021,Bromölla,discharge,SPEI12,8.008724383561644,0.0128826687573904,Linear,11.62872794236432,-1.8898186880236576,1,1
179,2022,Bromölla,discharge,SPEI12,8.049273351648353,0.6582410992001144,Linear,12.485194211342202,2.7255284952194136,1,1
180,2005,Bräcke,discharge,SPEI12,11.219171506849316,-1.162052829139894,Linear,15.181563747886717,-1.9871098396977984,1,1
181,2006,Bräcke,discharge,SPEI12,10.078544657534248,0.823657585251904,Linear,4.424840386922584,1.0142496354969133,1,1
182,2007,Bräcke,discharge,SPEI12,6.694942465753424,0.7660180855514332,Linear,-29.987829857764236,0.9271287455032542,1,1
183,2008,Bräcke,discharge,SPEI12,7.397575409836066,-1.2748268035285202,Linear,-21.91378759722708,-2.1575653271311666,1,1
184,2009,Bräcke,discharge,SPEI12,10.39423794520548,-0.0162343438204191,Linear,10.757758534700502,-0.2552293283996837,1,1
185,2010,Bräcke,discharge,SPEI12,11.174049315068494,1.075651432419577,Linear,20.206414635630345,1.39513302886881,1,1
186,2011,Bräcke,discharge,SPEI12,9.282508493150686,0.6635016103903656,Linear,0.8225625214013151,0.7721772521444024,1,1
187,2012,Bräcke,discharge,SPEI12,11.974388251366122,0.6617493751233783,Linear,31.32927871725701,0.7695287854378643,1,1
188,2013,Bräcke,discharge,SPEI12,7.53429,1.2134862864285687,Linear,-16.553576053308646,1.603467508102871,1,1
189,2014,Bräcke,discharge,SPEI12,7.716121232876713,-0.2372473087806108,Linear,-13.689475020929368,-0.589285770727062,1,1
190,2015,Bräcke,discharge,SPEI12,11.164554383561644,-0.168265575757342,Linear,26.138718550045315,-0.4850213339168469,1,1
191,2016,Bräcke,discharge,SPEI12,7.543959836065574,0.831521856791801,Linear,-13.902101813912454,1.0261363163194053,1,1
192,2017,Bräcke,discharge,SPEI12,6.02715904109589,-0.69880254283939,Linear,-30.50769054160605,-1.286916787328408,1,1
193,2018,Bräcke,discharge,SPEI12,8.747292465753425,0.4570909222891702,Linear,1.9000331235850991,0.4601918437867929,1,1
194,2019,Bräcke,discharge,SPEI12,8.879399178082192,-1.4478993769953676,Linear,4.521941181666215,-2.419160877270918,1,1
195,2020,Bräcke,discharge,SPEI12,7.809778825136612,0.5674732579153775,Linear,-7.096209065568973,0.6270324195951807,1,1
196,2021,Bräcke,discharge,SPEI12,10.334938493150684,0.2963901591707851,Linear,24.257333715905915,0.21729602445650256,1,1
197,2022,Bräcke,discharge,SPEI12,7.746729532967033,0.4196952308696912,Linear,-5.854053825739167,0.40366904370484424,1,1
198,2005,Dals-Ed,discharge,SPEI12,1.7313567123287672,0.93770004523155,Linear,-28.42016828986035,-3.9559822920832306,1,2
199,2006,Dals-Ed,discharge,SPEI12,2.745940273972603,-0.2386909614348554,Linear,14.102837710182683,2.531311088955818,1,2
200,2007,Dals-Ed,discharge,SPEI12,2.296269863013699,1.2892691813870405,Linear,-4.095112753372181,-2.4477157838075434,1,2
201,2008,Dals-Ed,discharge,SPEI12,3.011215846994536,1.3533425814252582,Linear,26.41059736801829,-2.0019436933091845,1,2
202,2009,Dals-Ed,discharge,SPEI12,2.081998082191781,1.5937610941514793,Linear,-12.146887967734656,0.14044609432667926,1,2
203,2010,Dals-Ed,discharge,SPEI12,1.7634419178082192,1.1760794605771376,Linear,-25.20289696769276,-3.106450670546479,1,2
204,2011,Dals-Ed,discharge,SPEI12,2.775741917808219,0.2487804915805767,Linear,18.34806951353767,-2.311843138396846,1,2
205,2012,Dals-Ed,discharge,SPEI12,2.573939344262296,1.39614515765505,Linear,10.31909373322074,-1.6748029347753852,1,2
206,2013,Dals-Ed,discharge,SPEI12,2.2457246575342467,1.6659919347692702,Linear,-3.2410609407765376,0.9290122107536729,1,2
207,2014,Dals-Ed,discharge,SPEI12,2.806667123287672,-0.1857205517938368,Linear,21.568138694259613,1.8573484568961427,1,2
208,2015,Dals-Ed,discharge,SPEI12,2.829541917808219,1.5387024893166164,Linear,23.21155710999607,-0.4156738568618698,1,2
209,2016,Dals-Ed,discharge,SPEI12,1.6122598360655738,1.144641885193562,Linear,-29.418787008278613,-3.2602335879797812,1,2
210,2017,Dals-Ed,discharge,SPEI12,1.966532876712329,-0.661752809436294,Linear,-13.446126301848992,9.206381442876836,1,2
211,2018,Dals-Ed,discharge,SPEI12,1.7844668493150686,0.6753045993181025,Linear,-21.034465595997908,-4.047922625152861,1,2
212,2019,Dals-Ed,discharge,SPEI12,2.9273868493150688,-0.879727072738915,Linear,30.246399373494064,13.542200301826343,1,2
213,2020,Dals-Ed,discharge,SPEI12,2.9795980874316936,1.2160924271944602,Linear,33.29463386216408,-2.8923741802024057,1,2
214,2021,Dals-Ed,discharge,SPEI12,1.7682265753424655,1.5689958356100158,Linear,-20.461891148303827,-0.11450968644091425,1,2
215,2022,Dals-Ed,discharge,SPEI12,1.7666972527472529,0.2094857547235974,Linear,-20.09112990248822,-2.0344466575597675,1,2
216,2005,Dorotea,discharge,SPEI12,8.623266575342466,0.3484020501824644,Linear,16.355906281605957,-0.1740159834299363,1,1
217,2006,Dorotea,discharge,SPEI12,6.080780136986302,0.6322740043909891,Linear,-18.30533524275025,-0.6345727372095298,1,1
