,Time,Municipality,Impact variable,Hazard variable,Impact value,Hazard value,Trend,Observed anomalies,Predicted anomalies,Aggregation
13562,2010,Vara,crop_yield_total,SPEI12,5.742847854356307,0.0793349317395014,Linear,-4.186010279601802,-2.4187014619376095,2
13563,2011,Vara,crop_yield_total,SPEI12,5.217391304347826,1.1907354166394684,Linear,-14.37412506707028,-3.7272997167221114,2
13564,2012,Vara,crop_yield_total,SPEI12,5.977096416697451,1.5300386271380295,Linear,-3.4821405467343864,-0.751622715555907,2
13565,2013,Vara,crop_yield_total,SPEI12,5.820547031354236,1.2822648312000309,Linear,-7.496290448810247,-3.114802496126776,2
13566,2014,Vara,crop_yield_total,SPEI12,6.827033218785796,-0.8990150169478802,Linear,6.810485286240266,6.434284691640128,2
13567,2015,Vara,crop_yield_total,SPEI12,7.350720658888126,0.9771477449736456,Linear,13.240965140360872,-4.655831627383684,2
13568,2016,Vara,crop_yield_total,SPEI12,6.062900407687828,0.1928890199654291,Linear,-8.008459590655061,-3.1366074533033657,2
13569,2017,Vara,crop_yield_total,SPEI12,7.604765817584224,-1.459231093676043,Linear,13.670062933291296,11.844436304241862,2
13570,2018,Vara,crop_yield_total,SPEI12,5.432323232323232,0.3832721322372897,Linear,-19.99175946856777,-4.101340612096772,2
13571,2019,Vara,crop_yield_total,SPEI12,7.985181333679969,-2.288602122749772,Linear,15.908698107587082,16.83774243415682,2
13572,2020,Vara,crop_yield_total,SPEI12,6.99360341151386,0.5348060296722139,Linear,0.0702458668286402,-4.625280304211949,2
13573,2021,Vara,crop_yield_total,SPEI12,6.603288797533402,0.2067020049690872,Linear,-6.840958903441227,-3.217066951974248,2
13574,2022,Vara,crop_yield_total,SPEI12,7.578765645230902,-0.1858188219172493,Linear,5.441002075649328,-0.4004872029028552,2
13575,2005,Vänersborg,crop_yield_total,SPEI12,6.270670975099791,1.0452819523841026,Linear,14.089510953079728,-4.752888654765674,2
13576,2006,Vänersborg,crop_yield_total,SPEI12,5.982142857142857,-0.74347892546252,Linear,6.904774141551876,8.308884460489882,2
13577,2007,Vänersborg,crop_yield_total,SPEI12,5.937607130613644,1.6482835478313993,Linear,4.255197270206891,0.9734827428258215,2
13578,2008,Vänersborg,crop_yield_total,SPEI12,5.535033125878337,1.4671475037099977,Linear,-4.482053085093608,-1.632555426024488,2
13579,2009,Vänersborg,crop_yield_total,SPEI12,5.233690360272639,1.0447551745045436,Linear,-11.20687761415494,-4.754483012386419,2
13580,2010,Vänersborg,crop_yield_total,SPEI12,5.742847854356307,0.585576757156431,Linear,-4.186010279601802,-4.345095280030701,2
13581,2011,Vänersborg,crop_yield_total,SPEI12,5.217391304347826,0.7160277304149335,Linear,-14.37412506707028,-4.797716078457104,2
13582,2012,Vänersborg,crop_yield_total,SPEI12,5.977096416697451,1.5648648238025586,Linear,-3.4821405467343864,-0.329933883603489,2
13583,2013,Vänersborg,crop_yield_total,SPEI12,5.820547031354236,1.6247748514350229,Linear,-7.496290448810247,0.5878601971608028,2
13584,2014,Vänersborg,crop_yield_total,SPEI12,6.827033218785796,-0.2870866870469642,Linear,6.810485286240266,3.138082408584952,2
13585,2015,Vänersborg,crop_yield_total,SPEI12,7.350720658888126,1.6142863726310346,Linear,13.240965140360872,0.4204829407618598,2
13586,2016,Vänersborg,crop_yield_total,SPEI12,6.062900407687828,0.7566701246628005,Linear,-8.008459590655061,-4.888337338159986,2
13587,2017,Vänersborg,crop_yield_total,SPEI12,7.604765817584224,-0.9864176276488518,Linear,13.670062933291296,10.861371598001556,2
13588,2018,Vänersborg,crop_yield_total,SPEI12,5.432323232323232,1.126429103871631,Linear,-19.99175946856777,-4.443388370843887,2
13589,2019,Vänersborg,crop_yield_total,SPEI12,7.985181333679969,-1.7677021973982057,Linear,15.908698107587082,15.679240717733018,2
13590,2020,Vänersborg,crop_yield_total,SPEI12,6.99360341151386,1.2708495147057943,Linear,0.0702458668286402,-3.5632556169995016,2
13591,2021,Vänersborg,crop_yield_total,SPEI12,6.603288797533402,1.1615045838477376,Linear,-6.840958903441227,-4.26932125302748,2
13592,2022,Vänersborg,crop_yield_total,SPEI12,7.578765645230902,0.2089103056043397,Linear,5.441002075649328,-1.870163380592497,2
13593,2005,Vårgårda,crop_yield_total,SPEI12,6.270670975099791,1.2219869315151264,Linear,14.089510953079728,-4.523606140492764,2
13594,2006,Vårgårda,crop_yield_total,SPEI12,5.982142857142857,-0.7224535886530062,Linear,6.904774141551876,8.331589585670596,2
13595,2007,Vårgårda,crop_yield_total,SPEI12,5.937607130613644,1.9413913966990413,Linear,4.255197270206891,4.330362958379069,2
13596,2008,Vårgårda,crop_yield_total,SPEI12,5.535033125878337,1.446379219132313,Linear,-4.482053085093608,-2.9911096297311253,2
13597,2009,Vårgårda,crop_yield_total,SPEI12,5.233690360272639,0.8381250989128983,Linear,-11.20687761415494,-5.032265590783499,2
13598,2010,Vårgårda,crop_yield_total,SPEI12,5.742847854356307,0.2127620599533211,Linear,-4.186010279601802,-1.57249692656854,2
13599,2011,Vårgårda,crop_yield_total,SPEI12,5.217391304347826,0.8458602675644558,Linear,-14.37412506707028,-5.045151136179811,2
13600,2012,Vårgårda,crop_yield_total,SPEI12,5.977096416697451,1.7624197310768512,Linear,-3.4821405467343864,1.0014944330685354,2
13601,2013,Vårgårda,crop_yield_total,SPEI12,5.820547031354236,1.4595576335442584,Linear,-7.496290448810247,-2.8692187015869624,2
13602,2014,Vårgårda,crop_yield_total,SPEI12,6.827033218785796,-0.638785181464778,Linear,6.810485286240266,7.40694279088576,2
13603,2015,Vårgårda,crop_yield_total,SPEI12,7.350720658888126,1.4520236529248818,Linear,13.240965140360872,-2.939353658103481,2
13604,2016,Vårgårda,crop_yield_total,SPEI12,6.062900407687828,0.8855550648080541,Linear,-8.008459590655061,-5.097462607021978,2
13605,2017,Vårgårda,crop_yield_total,SPEI12,7.604765817584224,-0.8958387861040775,Linear,13.670062933291296,10.181555606172896,2
13606,2018,Vårgårda,crop_yield_total,SPEI12,5.432323232323232,1.3054198801839452,Linear,-19.99175946856777,-4.070270657358182,2
13607,2019,Vårgårda,crop_yield_total,SPEI12,7.985181333679969,-1.8992488672598056,Linear,15.908698107587082,16.41420701396069,2
13608,2020,Vårgårda,crop_yield_total,SPEI12,6.99360341151386,1.1017474163611978,Linear,0.0702458668286402,-4.94982187399936,2
13609,2021,Vårgårda,crop_yield_total,SPEI12,6.603288797533402,1.0004434034453815,Linear,-6.840958903441227,-5.113293536308901,2
13610,2022,Vårgårda,crop_yield_total,SPEI12,7.578765645230902,0.4140158238892783,Linear,5.441002075649328,-3.139835159336276,2
13611,2005,Åmål,crop_yield_total,SPEI12,6.270670975099791,0.6113012732371,Linear,14.089510953079728,-5.940907743499691,2
13612,2006,Åmål,crop_yield_total,SPEI12,5.982142857142857,-1.213607866841225,Linear,6.904774141551876,12.060136334248718,2
13613,2007,Åmål,crop_yield_total,SPEI12,5.937607130613644,1.4812618671644753,Linear,4.255197270206891,3.0554225355024096,2
13614,2008,Åmål,crop_yield_total,SPEI12,5.535033125878337,0.9039019275632684,Linear,-4.482053085093608,-5.200083099561559,2
13615,2009,Åmål,crop_yield_total,SPEI12,5.233690360272639,0.6177258439418286,Linear,-11.20687761415494,-5.944989730981325,2
13616,2010,Åmål,crop_yield_total,SPEI12,5.742847854356307,0.6639782652744327,Linear,-4.186010279601802,-5.949076191579312,2
13617,2011,Åmål,crop_yield_total,SPEI12,5.217391304347826,0.6081035879260683,Linear,-14.37412506707028,-5.938561402772043,2
13618,2012,Åmål,crop_yield_total,SPEI12,5.977096416697451,1.0874800303154135,Linear,-3.4821405467343864,-3.6509177359476928,2
13619,2013,Åmål,crop_yield_total,SPEI12,5.820547031354236,1.446918965550526,Linear,-7.496290448810247,2.2677625948070057,2
13620,2014,Åmål,crop_yield_total,SPEI12,6.827033218785796,-0.400522967617052,Linear,6.810485286240266,2.278734184082378,2
13621,2015,Åmål,crop_yield_total,SPEI12,7.350720658888126,1.4476162412505929,Linear,13.240965140360872,2.2833452865336854,2
13622,2016,Åmål,crop_yield_total,SPEI12,6.062900407687828,0.8465421030580812,Linear,-8.008459590655061,-5.503436708095868,2
13623,2017,Åmål,crop_yield_total,SPEI12,7.604765817584224,-1.3394764575836344,Linear,13.670062933291296,13.170988032951684,2
13624,2018,Åmål,crop_yield_total,SPEI12,5.432323232323232,0.6911931606853718,Linear,-19.99175946856777,-5.930263264552284,2
13625,2019,Åmål,crop_yield_total,SPEI12,7.985181333679969,-2.0596729443843373,Linear,15.908698107587082,14.569486928152497,2
13626,2020,Åmål,crop_yield_total,SPEI12,6.99360341151386,1.274035655831806,Linear,0.0702458668286402,-1.0897984411501112,2
13627,2021,Åmål,crop_yield_total,SPEI12,6.603288797533402,1.0074995983168786,Linear,-6.840958903441227,-4.437979030956071,2
13628,2022,Åmål,crop_yield_total,SPEI12,7.578765645230902,-0.2331824088333547,Linear,5.441002075649328,0.22240422348400246,2
13629,2005,Arboga,crop_yield_total,SPEI12,5.754245754245754,0.074696696903257,Linear,12.321393902506452,1.7498502929320807,2
13630,2006,Arboga,crop_yield_total,SPEI12,5.103785103785103,-0.922923732263498,Linear,-1.4006979057999356,6.801475598799636,2
13631,2007,Arboga,crop_yield_total,SPEI12,5.841836734693878,1.4052032587812398,Linear,11.70799521458846,-12.144762185087895,2
13632,2008,Arboga,crop_yield_total,SPEI12,6.019169329073482,-0.3243223319411075,Linear,13.938330471402786,3.8969701231097287,2
13633,2009,Arboga,crop_yield_total,SPEI12,4.619482496194825,0.222420202181124,Linear,-13.429639332798136,0.8169027645851228,2
13634,2010,Arboga,crop_yield_total,SPEI12,4.571948998178506,0.912803989127968,Linear,-15.167322714200226,-5.269120940997367,2
13635,2011,Arboga,crop_yield_total,SPEI12,4.493827160493828,0.7589164328380958,Linear,-17.43300291413518,-3.608120722723366,2
13636,2012,Arboga,crop_yield_total,SPEI12,5.661375661375661,0.2135346940649788,Linear,3.01062781904398,0.8758108334951018,2
13637,2013,Arboga,crop_yield_total,SPEI12,3.7471783295711054,1.912092338933518,Linear,-32.473356678269,-22.30852608870069,2
13638,2014,Arboga,crop_yield_total,SPEI12,6.512627619559376,-0.8968366782816692,Linear,16.245944568421177,6.667876581174439,2
13639,2015,Arboga,crop_yield_total,SPEI12,7.084796788760662,0.549659373093918,Linear,25.267668055637778,-1.655278101390517,2
13640,2016,Arboga,crop_yield_total,SPEI12,5.680061823802164,0.3424156512754578,Linear,-0.5068413404803735,-0.01788750602852529,2
13641,2017,Arboga,crop_yield_total,SPEI12,6.272952853598015,-1.3926324114586406,Linear,8.862563204181457,9.57257692092161,2
13642,2018,Arboga,crop_yield_total,SPEI12,3.495077355836849,0.5591868141542383,Linear,-39.90105897607426,-1.7372259521850606,2
13643,2019,Arboga,crop_yield_total,SPEI12,6.877076411960133,-2.240641951052122,Linear,17.18008642815021,17.875645121026906,2
13644,2020,Arboga,crop_yield_total,SPEI12,6.772679874869656,0.8554331585053921,Linear,14.363182551404648,-4.625857841076775,2
13645,2021,Arboga,crop_yield_total,SPEI12,5.928393005828476,-0.0341428472114362,Linear,-0.7858688986729451,2.38115574460152,2
13646,2022,Arboga,crop_yield_total,SPEI12,5.928251121076233,0.2153796222867608,Linear,-1.6649098172369805,0.8636108264411149,2
13647,2005,Fagersta,crop_yield_total,SPEI12,5.754245754245754,0.3095709651390317,Linear,12.321393902506452,0.45675564171054583,2
13648,2006,Fagersta,crop_yield_total,SPEI12,5.103785103785103,-0.8693008573884604,Linear,-1.4006979057999356,6.682035629329091,2
13649,2007,Fagersta,crop_yield_total,SPEI12,5.841836734693878,1.345689873868455,Linear,11.70799521458846,-11.07848275102273,2
13650,2008,Fagersta,crop_yield_total,SPEI12,6.019169329073482,-0.3446377540330687,Linear,13.938330471402786,4.158996781852101,2
13651,2009,Fagersta,crop_yield_total,SPEI12,4.619482496194825,0.3846855798228831,Linear,-13.429639332798136,-0.08590736123891718,2
13652,2010,Fagersta,crop_yield_total,SPEI12,4.571948998178506,1.2473765568017796,Linear,-15.167322714200226,-9.518560821305753,2
13653,2011,Fagersta,crop_yield_total,SPEI12,4.493827160493828,0.3773912706813512,Linear,-17.43300291413518,-0.031742163064540474,2
13654,2012,Fagersta,crop_yield_total,SPEI12,5.661375661375661,0.1771370921619009,Linear,3.01062781904398,1.3382267840890174,2
13655,2013,Fagersta,crop_yield_total,SPEI12,3.7471783295711054,1.6906164713492378,Linear,-32.473356678269,-17.563040137580956,2
13656,2014,Fagersta,crop_yield_total,SPEI12,6.512627619559376,-1.1899219217753136,Linear,16.245944568421177,8.49022990737943,2
13657,2015,Fagersta,crop_yield_total,SPEI12,7.084796788760662,0.6511123803515889,Linear,25.267668055637778,-2.308975467650663,2
13658,2016,Fagersta,crop_yield_total,SPEI12,5.680061823802164,-0.0462743450292353,Linear,-0.5068413404803735,2.6464024026842847,2
13659,2017,Fagersta,crop_yield_total,SPEI12,6.272952853598015,-0.8673758966413938,Linear,8.862563204181457,6.672158587024931,2
13660,2018,Fagersta,crop_yield_total,SPEI12,3.495077355836849,0.7056565589129329,Linear,-39.90105897607426,-2.829359917642742,2
13661,2019,Fagersta,crop_yield_total,SPEI12,6.877076411960133,-2.24741386382985,Linear,17.18008642815021,19.037816834762083,2
13662,2020,Fagersta,crop_yield_total,SPEI12,6.772679874869656,1.0308854518064194,Linear,14.363182551404648,-6.483406694831798,2
13663,2021,Fagersta,crop_yield_total,SPEI12,5.928393005828476,0.1830969221633718,Linear,-0.7858688986729451,1.3004506311919428,2
13664,2022,Fagersta,crop_yield_total,SPEI12,5.928251121076233,0.4705242765639416,Linear,-1.6649098172369805,-0.7484984892646449,2
13665,2005,Hallstahammar,crop_yield_total,SPEI12,5.754245754245754,0.0743509828403926,Linear,12.321393902506452,-0.06822757184143313,2
13666,2006,Hallstahammar,crop_yield_total,SPEI12,5.103785103785103,-0.8685650382385988,Linear,-1.4006979057999356,5.329042718018631,2
13667,2007,Hallstahammar,crop_yield_total,SPEI12,5.841836734693878,1.408912149200548,Linear,11.70799521458846,-12.34531530617287,2
13668,2008,Hallstahammar,crop_yield_total,SPEI12,6.019169329073482,-0.4167658989366066,Linear,13.938330471402786,2.786340363581314,2
13669,2009,Hallstahammar,crop_yield_total,SPEI12,4.619482496194825,0.2305331202616914,Linear,-13.429639332798136,-1.0767643219040535,2
13670,2010,Hallstahammar,crop_yield_total,SPEI12,4.571948998178506,0.8896359916909512,Linear,-15.167322714200226,-6.379898470118629,2
13671,2011,Hallstahammar,crop_yield_total,SPEI12,4.493827160493828,0.2679109296685638,Linear,-17.43300291413518,-1.328948407307589,2
13672,2012,Hallstahammar,crop_yield_total,SPEI12,5.661375661375661,0.0450397253687662,Linear,3.01062781904398,0.11380043162957298,2
13673,2013,Hallstahammar,crop_yield_total,SPEI12,3.7471783295711054,1.7951798331208249,Linear,-32.473356678269,-18.203222428956707,2
13674,2014,Hallstahammar,crop_yield_total,SPEI12,6.512627619559376,-1.3430807177219748,Linear,16.245944568421177,8.367600331859766,2
13675,2015,Hallstahammar,crop_yield_total,SPEI12,7.084796788760662,0.3241830820998785,Linear,25.267668055637778,-1.7174506649509627,2
13676,2016,Hallstahammar,crop_yield_total,SPEI12,5.680061823802164,-0.1834888215104751,Linear,-0.5068413404803735,1.4722326943614403,2
13677,2017,Hallstahammar,crop_yield_total,SPEI12,6.272952853598015,-1.3513408323858458,Linear,8.862563204181457,8.426548334092967,2
13678,2018,Hallstahammar,crop_yield_total,SPEI12,3.495077355836849,0.3492880538742131,Linear,-39.90105897607426,-1.8943788884513935,2
13679,2019,Hallstahammar,crop_yield_total,SPEI12,6.877076411960133,-2.439829827185509,Linear,17.18008642815021,19.373825443443877,2
13680,2020,Hallstahammar,crop_yield_total,SPEI12,6.772679874869656,0.7242688079076359,Linear,14.363182551404648,-4.8516020333588665,2
13681,2021,Hallstahammar,crop_yield_total,SPEI12,5.928393005828476,-0.1904480831455864,Linear,-0.7858688986729451,1.512226383528143,2
13682,2022,Hallstahammar,crop_yield_total,SPEI12,5.928251121076233,-0.0380674632554451,Linear,-1.6649098172369805,0.6192850301055892,2
13683,2005,Kungsör,crop_yield_total,SPEI12,5.754245754245754,0.0695519158324544,Linear,12.321393902506452,1.0212810285632457,2
13684,2006,Kungsör,crop_yield_total,SPEI12,5.103785103785103,-0.9241741012609778,Linear,-1.4006979057999356,6.0743639896580035,2
13685,2007,Kungsör,crop_yield_total,SPEI12,5.841836734693878,1.314702106081141,Linear,11.70799521458846,-11.893314356848778,2
13686,2008,Kungsör,crop_yield_total,SPEI12,6.019169329073482,-0.4777920410224515,Linear,13.938330471402786,3.9265802240050576,2
13687,2009,Kungsör,crop_yield_total,SPEI12,4.619482496194825,0.2247654665247205,Linear,-13.429639332798136,0.012795387219516785,2
13688,2010,Kungsör,crop_yield_total,SPEI12,4.571948998178506,0.8615519582843592,Linear,-15.167322714200226,-5.680097786569547,2
13689,2011,Kungsör,crop_yield_total,SPEI12,4.493827160493828,0.6412929761203863,Linear,-17.43300291413518,-3.3735424295873173,2
13690,2012,Kungsör,crop_yield_total,SPEI12,5.661375661375661,0.193082583366682,Linear,3.01062781904398,0.2280051935362868,2
13691,2013,Kungsör,crop_yield_total,SPEI12,3.7471783295711054,1.8788262345103517,Linear,-32.473356678269,-23.126120190813545,2
13692,2014,Kungsör,crop_yield_total,SPEI12,6.512627619559376,-1.1160780049831784,Linear,16.245944568421177,7.0873665895504985,2
13693,2015,Kungsör,crop_yield_total,SPEI12,7.084796788760662,0.4571281591808822,Linear,25.267668055637778,-1.7368800653633636,2
13694,2016,Kungsör,crop_yield_total,SPEI12,5.680061823802164,0.1401608629939734,Linear,-0.5068413404803735,0.5764538532005077,2
13695,2017,Kungsör,crop_yield_total,SPEI12,6.272952853598015,-1.4863586253339014,Linear,8.862563204181457,9.412392492025896,2
13696,2018,Kungsör,crop_yield_total,SPEI12,3.495077355836849,0.4057839838955361,Linear,-39.90105897607426,-1.3222555645221814,2
13697,2019,Kungsör,crop_yield_total,SPEI12,6.877076411960133,-2.369966369957745,Linear,17.18008642815021,18.59602975383585,2
13698,2020,Kungsör,crop_yield_total,SPEI12,6.772679874869656,0.6740661442690431,Linear,14.363182551404648,-3.691276646844293,2
13699,2021,Kungsör,crop_yield_total,SPEI12,5.928393005828476,-0.1273877999218207,Linear,-0.7858688986729451,2.1582241920238836,2
13700,2022,Kungsör,crop_yield_total,SPEI12,5.928251121076233,-0.0743017049200779,Linear,-1.6649098172369805,1.8650912401777968,2
13701,2005,Köping,crop_yield_total,SPEI12,5.754245754245754,0.1804548721446656,Linear,12.321393902506452,0.7954637536670133,2
13702,2006,Köping,crop_yield_total,SPEI12,5.103785103785103,-0.8812476170584609,Linear,-1.4006979057999356,6.080957575468528,2
13703,2007,Köping,crop_yield_total,SPEI12,5.841836734693878,1.413501900560548,Linear,11.70799521458846,-11.355347570581056,2
13704,2008,Köping,crop_yield_total,SPEI12,6.019169329073482,-0.2079951774572974,Linear,13.938330471402786,2.8482550122439685,2
13705,2009,Köping,crop_yield_total,SPEI12,4.619482496194825,0.2783751251584713,Linear,-13.429639332798136,0.19945518731561207,2
13706,2010,Köping,crop_yield_total,SPEI12,4.571948998178506,0.9140947412493636,Linear,-15.167322714200226,-4.978085480458914,2
13707,2011,Köping,crop_yield_total,SPEI12,4.493827160493828,0.5052644927427694,Linear,-17.43300291413518,-1.3572179165336467,2
13708,2012,Köping,crop_yield_total,SPEI12,5.661375661375661,0.2354241475540203,Linear,3.01062781904398,0.46585558709890384,2
13709,2013,Köping,crop_yield_total,SPEI12,3.7471783295711054,1.8582326677919665,Linear,-32.473356678269,-19.42850760490886,2
13710,2014,Köping,crop_yield_total,SPEI12,6.512627619559376,-1.0340542299562192,Linear,16.245944568421177,6.91514442770951,2
13711,2015,Köping,crop_yield_total,SPEI12,7.084796788760662,0.6320941636749632,Linear,25.267668055637778,-2.3551945043425726,2
13712,2016,Köping,crop_yield_total,SPEI12,5.680061823802164,0.1526898952411964,Linear,-0.5068413404803735,0.9574088134370717,2
13713,2017,Köping,crop_yield_total,SPEI12,6.272952853598015,-1.2019049061901583,Linear,8.862563204181457,7.929390646565556,2
13714,2018,Köping,crop_yield_total,SPEI12,3.495077355836849,0.5711081198526765,Linear,-39.90105897607426,-1.8626670896490056,2
13715,2019,Köping,crop_yield_total,SPEI12,6.877076411960133,-2.2842831606360936,Linear,17.18008642815021,18.88731667150407,2
13716,2020,Köping,crop_yield_total,SPEI12,6.772679874869656,0.9240634138388656,Linear,14.363182551404648,-5.082256973698167,2
13717,2021,Köping,crop_yield_total,SPEI12,5.928393005828476,0.0885045681692359,Linear,-0.7858688986729451,1.3210118358725846,2
