Time,Variable,Municipality,Value
2005,HWI,Upplands Väsby,3.2126950086803987
2005,HWI,Vallentuna,2.8597101453323055
2005,HWI,Österåker,2.2951615624922024
2005,HWI,Värmdö,2.1899482345126926
2005,HWI,Järfälla,2.651047229861806
2005,HWI,Ekerö,1.5581926920316858
2005,HWI,Huddinge,2.7215576422955925
2005,HWI,Botkyrka,1.9055315390948673
2005,HWI,Salem,1.3406198064967139
2005,HWI,Haninge,2.412438344576236
2005,HWI,Tyresö,2.6967914423112114
2005,HWI,Upplands-Bro,2.2620883216932803
2005,HWI,Nykvarn,0.8547891511037566
2005,HWI,Täby,3.4516369022919595
2005,HWI,Danderyd,3.4947042363056773
2005,HWI,Sollentuna,3.1781938182102425
2005,HWI,Stockholm,2.930055574004942
2005,HWI,Södertälje,1.2943291429228716
2005,HWI,Nacka,3.2633801980876322
2005,HWI,Sundbyberg,3.1076105783722285
2005,HWI,Solna,3.3541542958468136
2005,HWI,Lidingö,3.6006980133213986
2005,HWI,Vaxholm,3.022583455146238
2005,HWI,Norrtälje,1.6935506165906866
2005,HWI,Sigtuna,2.9433623548849974
2005,HWI,Nynäshamn,2.2823802628343315
2005,HWI,Håbo,2.122797028664195
2005,HWI,Älvkarleby,1.8842154391204042
2005,HWI,Knivsta,2.933393740072654
2005,HWI,Heby,2.0655951576786267
2005,HWI,Tierp,2.2664685158565727
2005,HWI,Uppsala,2.341115271552088
2005,HWI,Enköping,1.5830020088591152
2005,HWI,Östhammar,2.278250667828778
2005,HWI,Vingåker,0.6774654733433648
2005,HWI,Gnesta,1.145720117688369
2005,HWI,Nyköping,1.7295550585567372
2005,HWI,Oxelösund,1.9646723539796822
2005,HWI,Flen,0.9267096109188362
2005,HWI,Katrineholm,0.9560355659141445
2005,HWI,Eskilstuna,0.7316618130806304
2005,HWI,Strängnäs,0.9049965230214345
2005,HWI,Trosa,1.7466153380613783
2005,HWI,Ödeshög,1.8218327222567665
2005,HWI,Ydre,1.639165734204525
2005,HWI,Kinda,0.63805220571207
2005,HWI,Boxholm,1.2699823418081857
2005,HWI,Åtvidaberg,0.4006232350990994
2005,HWI,Finspång,0.5525178474005519
2005,HWI,Valdemarsvik,1.3956929485656935
2005,HWI,Linköping,0.3310512678494159
2005,HWI,Norrköping,1.2538075993869202
2005,HWI,Söderköping,1.233896911855624
2005,HWI,Motala,1.0624170331903018
2005,HWI,Vadstena,1.5712571794297634
2005,HWI,Mjölby,0.9651964874667183
2005,HWI,Aneby,1.305696554068818
2005,HWI,Gnosjö,-0.10998464544405458
2005,HWI,Mullsjö,1.1665780921302396
2005,HWI,Habo,1.7690369831017243
2005,HWI,Gislaved,-0.13099975889759455
2005,HWI,Vaggeryd,0.34707035768233396
2005,HWI,Jönköping,0.8759558687457475
2005,HWI,Nässjö,0.6283686278046361
2005,HWI,Värnamo,-0.23531922350965997
2005,HWI,Sävsjö,0.40728767780889474
2005,HWI,Vetlanda,1.0730334615476034
2005,HWI,Eksjö,1.4438100962556142
2005,HWI,Tranås,1.5085056535447896
2005,HWI,Uppvidinge,0.9194290359590361
2005,HWI,Lessebo,1.032667817487685
2005,HWI,Tingsryd,0.6780242299742427
2005,HWI,Alvesta,0.06180505407048558
2005,HWI,Älmhult,-0.1972228147486048
2005,HWI,Markaryd,-0.4677812085206863
2005,HWI,Växjö,0.7442686284415198
2005,HWI,Ljungby,-0.5578011234783825
2005,HWI,Högsby,0.4650413560834557
2005,HWI,Torsås,1.5300336725991899
2005,HWI,Mörbylånga,2.781730425663847
2005,HWI,Hultsfred,0.5550341131993058
2005,HWI,Mönsterås,0.8170916988577777
2005,HWI,Emmaboda,0.8327205800671089
2005,HWI,Kalmar,1.2612837969432462
2005,HWI,Nybro,0.6572679425554512
2005,HWI,Oskarshamn,0.7484416849079023
2005,HWI,Västervik,0.7814281287099493
2005,HWI,Vimmerby,0.6271829212892698
2005,HWI,Borgholm,2.5831558691273537
2005,HWI,Gotland,1.4986768092975384
2005,HWI,Olofström,0.44869199663290016
2005,HWI,Karlskrona,1.3796334873619671
2005,HWI,Ronneby,0.6152740914799073
2005,HWI,Karlshamn,0.6173699630618378
2005,HWI,Sölvesborg,1.2735591208987864
2005,HWI,Svalöv,0.7685252035618823
2005,HWI,Staffanstorp,0.6250767009756599
2005,HWI,Burlöv,0.5999753026582058
2005,HWI,Vellinge,0.5137003058074585
2005,HWI,Östra Göinge,0.4108025769308129
2005,HWI,Örkelljunga,0.16431196270592752
2005,HWI,Bjuv,1.0810612451083477
2005,HWI,Kävlinge,0.6964078345680635
2005,HWI,Lomma,0.6280210325694475
2005,HWI,Svedala,0.6171960931121366
2005,HWI,Skurup,0.9610983375381618
2005,HWI,Sjöbo,0.9222744267237883
2005,HWI,Hörby,0.6471399165181417
2005,HWI,Höör,0.41997385853597025
2005,HWI,Tomelilla,1.413365251562694
2005,HWI,Bromölla,1.0688664815192799
2005,HWI,Osby,0.06442391531798375
2005,HWI,Perstorp,0.320043616512963
2005,HWI,Klippan,0.5129124793103438
2005,HWI,Åstorp,0.926517465728091
2005,HWI,Båstad,
2005,HWI,Malmö,0.5989733149778388
2005,HWI,Lund,0.6689853618935148
2005,HWI,Landskrona,0.9989974386828795
2005,HWI,Helsingborg,1.043948902017843
2005,HWI,Höganäs,0.6486823740437728
2005,HWI,Eslöv,0.540814129039995
2005,HWI,Ystad,1.4653883798144998
2005,HWI,Trelleborg,0.6445204663619506
2005,HWI,Kristianstad,0.9060398333305764
2005,HWI,Simrishamn,1.8516606238115947
2005,HWI,Ängelholm,0.6855233032753968
2005,HWI,Hässleholm,0.23002417099825928
2005,HWI,Hylte,-0.2514383041055911
2005,HWI,Halmstad,-0.08998466349204719
2005,HWI,Laholm,-0.0947101750436868
2005,HWI,Falkenberg,0.03657950520119937
2005,HWI,Varberg,0.009285612708910129
2005,HWI,Kungsbacka,-0.0706357988182344
2005,HWI,Härryda,0.2703240904739701
2005,HWI,Partille,0.5559358947682744
2005,HWI,Öckerö,
2005,HWI,Stenungsund,1.1270765003148129
2005,HWI,Tjörn,1.2436043891396544
2005,HWI,Orust,1.3040083054244822
2005,HWI,Sotenäs,1.6657186925021987
2005,HWI,Munkedal,1.3914087878425552
2005,HWI,Tanum,1.4169501437603234
2005,HWI,Dals-Ed,1.2804579761443184
2005,HWI,Färgelanda,1.0798806741342575
2005,HWI,Ale,0.7881459691136686
2005,HWI,Lerum,0.48112757610299595
2005,HWI,Vårgårda,0.5033232041498363
2005,HWI,Bollebygd,0.28779274774984714
2005,HWI,Grästorp,0.8027534927145314
2005,HWI,Essunga,0.7821995001004305
2005,HWI,Karlsborg,1.9776751705463094
2005,HWI,Gullspång,1.5427302770069988
2005,HWI,Tranemo,0.2188010650133702
2005,HWI,Bengtsfors,1.2751643825992147
2005,HWI,Mellerud,1.0926923364988792
2005,HWI,Lilla Edet,0.7068513722063026
2005,HWI,Mark,0.05064755504191633
2005,HWI,Svenljunga,0.16888625280306674
2005,HWI,Herrljunga,0.9901784133457088
2005,HWI,Vara,1.2260388203275872
2005,HWI,Götene,1.8448440747746575
2005,HWI,Tibro,2.3506394288504784
2005,HWI,Töreboda,1.938072597365317
2005,HWI,Göteborg,0.6634969700244582
2005,HWI,Mölndal,0.1427175549172531
2005,HWI,Kungälv,1.0810620781273028
2005,HWI,Lysekil,1.5609034332450027
2005,HWI,Uddevalla,1.115411027451247
2005,HWI,Strömstad,1.2382312323631188
2005,HWI,Vänersborg,0.7719181798555073
2005,HWI,Trollhättan,0.40535610873661965
2005,HWI,Alingsås,0.2633786186318423
2005,HWI,Borås,0.46463782982016805
2005,HWI,Ulricehamn,0.7362871808096546
2005,HWI,Åmål,1.2374145501402947
2005,HWI,Mariestad,2.011195622702897
2005,HWI,Lidköping,1.7787000504355068
2005,HWI,Skara,1.4318726944321307
2005,HWI,Skövde,2.0164695065197455
2005,HWI,Hjo,2.5469385558680337
2005,HWI,Tidaholm,1.836195209980651
2005,HWI,Falköping,1.2033447767399204
2005,HWI,Kil,1.0211707137785802
2005,HWI,Eda,1.2098421940320705
2005,HWI,Torsby,1.2597203892102582
2005,HWI,Storfors,0.5396416652311072
2005,HWI,Hammarö,2.2514592904103656
2005,HWI,Munkfors,0.5092246172813466
2005,HWI,Forshaga,0.8009983594703552
2005,HWI,Grums,1.348872676538509
2005,HWI,Årjäng,1.252346903979365
2005,HWI,Sunne,0.7732262079144866
2005,HWI,Karlstad,1.1871275282087406
2005,HWI,Kristinehamn,1.0144142965971472
2005,HWI,Filipstad,0.5734058625678417
2005,HWI,Hagfors,0.5946186171437529
2005,HWI,Arvika,1.1240252758167897
2005,HWI,Säffle,1.567912353515396
2005,HWI,Lekeberg,1.383082578015366
2005,HWI,Laxå,1.3309549181001066
2005,HWI,Hallsberg,0.8499497794447674
2005,HWI,Degerfors,0.9618926594212637
2005,HWI,Hällefors,1.1166203319644372
2005,HWI,Ljusnarsberg,2.0093849454555692
2005,HWI,Örebro,0.9816701442771736
2005,HWI,Kumla,1.0493642881380745
2005,HWI,Askersund,1.3325033178996688
2005,HWI,Karlskoga,0.8875424297657366
2005,HWI,Nora,1.4488618181768254
2005,HWI,Lindesberg,1.6936977664310662
2005,HWI,Skinnskatteberg,2.062548049797545
2005,HWI,Surahammar,2.0084696406359193
2005,HWI,Kungsör,1.0408920831574728
2005,HWI,Hallstahammar,1.562563352527705
2005,HWI,Norberg,2.6605443650784575
2005,HWI,Västerås,1.5195832279492854
2005,HWI,Sala,2.1238596731484543
2005,HWI,Fagersta,2.4835637316343835
2005,HWI,Köping,1.5358705691303784
2005,HWI,Arboga,1.115734093449513
2005,HWI,Vansbro,1.7068110286909306
2005,HWI,Malung,2.0516101969439458
2005,HWI,Gagnef,2.6660528628871116
2005,HWI,Leksand,2.668193820287311
2005,HWI,Rättvik,2.487420605033787
2005,HWI,Orsa,2.396907969920414
2005,HWI,Älvdalen,2.9443043821568398
2005,HWI,Smedjebacken,2.604992438829877
2005,HWI,Mora,2.3596771365009572
2005,HWI,Falun,2.403219509256385
2005,HWI,Borlänge,3.009770130805183
2005,HWI,Säter,2.80313753760804
2005,HWI,Hedemora,2.5245318175449434
2005,HWI,Avesta,2.362442948663228
2005,HWI,Ludvika,2.0113758370840036
2005,HWI,Ockelbo,1.4154978881452778
2005,HWI,Hofors,1.9433531705574267
2005,HWI,Ovanåker,2.3568516995990088
2005,HWI,Nordanstig,1.823354699841444
2005,HWI,Ljusdal,2.470018687370956
2005,HWI,Gävle,1.632163972510893
2005,HWI,Sandviken,1.810480629425322
2005,HWI,Söderhamn,1.0976099015472125
2005,HWI,Bollnäs,1.9659603274203559
2005,HWI,Hudiksvall,1.8663592590228284
2005,HWI,Ånge,2.2022625982792
2005,HWI,Timrå,1.1360687294405492
2005,HWI,Härnösand,0.9380396816897199
2005,HWI,Sundsvall,1.6377756087408006
2005,HWI,Kramfors,0.7149689242712002
2005,HWI,Sollefteå,1.076720761009643
2005,HWI,Örnsköldsvik,0.8108542728890373
