Time,Variable,Municipality,Value
2005,HWI,Upplands Väsby,0.6806566445541097
2005,HWI,Vallentuna,0.25495576112523793
2005,HWI,Österåker,-0.009270846527216103
2005,HWI,Värmdö,0.1627869754412563
2005,HWI,Järfälla,0.6023670310038987
2005,HWI,Ekerö,0.4610318964935259
2005,HWI,Huddinge,0.6236704175004932
2005,HWI,Botkyrka,0.07028794266812805
2005,HWI,Salem,0.12955313777365585
2005,HWI,Haninge,0.4007799689495553
2005,HWI,Tyresö,0.7550536018119139
2005,HWI,Upplands-Bro,0.5362849539817637
2005,HWI,Nykvarn,0.17229652978486631
2005,HWI,Täby,0.8518438844737007
2005,HWI,Danderyd,0.9032668586950253
2005,HWI,Sollentuna,0.7618572344713241
2005,HWI,Stockholm,0.7575719849504193
2005,HWI,Södertälje,-0.033789653623905666
2005,HWI,Nacka,0.9229764633901751
2005,HWI,Sundbyberg,0.8389567873941447
2005,HWI,Solna,0.8956697307468325
2005,HWI,Lidingö,0.9523826740995203
2005,HWI,Vaxholm,0.5516730067239127
2005,HWI,Norrtälje,-0.31076373867978213
2005,HWI,Sigtuna,0.4839302277432626
2005,HWI,Nynäshamn,-0.15911662755111902
2005,HWI,Håbo,0.6395408782420334
2005,HWI,Älvkarleby,0.16465317551518793
2005,HWI,Knivsta,0.359085580227035
2005,HWI,Heby,0.4118169376142344
2005,HWI,Tierp,0.3818417922074815
2005,HWI,Uppsala,0.34358465444683467
2005,HWI,Enköping,0.5954154106706088
2005,HWI,Östhammar,0.1979435691671481
2005,HWI,Vingåker,0.006434057582887032
2005,HWI,Gnesta,-0.15545887430063976
2005,HWI,Nyköping,-0.3425306612749375
2005,HWI,Oxelösund,-0.35110303698214573
2005,HWI,Flen,-0.2841401268785186
2005,HWI,Katrineholm,-0.2079810043096779
2005,HWI,Eskilstuna,0.026352094551438218
2005,HWI,Strängnäs,0.20276502221347972
2005,HWI,Trosa,-0.26313207304104674
2005,HWI,Ödeshög,0.2901118401522977
2005,HWI,Ydre,0.3874617258908891
2005,HWI,Kinda,0.10057615983230268
2005,HWI,Boxholm,0.27588915446424156
2005,HWI,Åtvidaberg,-0.16821692973730787
2005,HWI,Finspång,-0.12553942520049213
2005,HWI,Valdemarsvik,-0.16058425047898853
2005,HWI,Linköping,0.006489055787015188
2005,HWI,Norrköping,-0.25210063013478734
2005,HWI,Söderköping,-0.28741233046854137
2005,HWI,Motala,-0.10835184892698102
2005,HWI,Vadstena,-0.009482523287489886
2005,HWI,Mjölby,0.09986045481822241
2005,HWI,Aneby,0.6966812499238864
2005,HWI,Gnosjö,-0.367553208416024
2005,HWI,Mullsjö,-0.30166443421775935
2005,HWI,Habo,0.03149884051091133
2005,HWI,Gislaved,-0.44897933474344304
2005,HWI,Vaggeryd,-0.12264346195557034
2005,HWI,Jönköping,0.16534108467002134
2005,HWI,Nässjö,0.5251305312751846
2005,HWI,Värnamo,-0.29198935116706026
2005,HWI,Sävsjö,0.3144271876263427
2005,HWI,Vetlanda,0.2915352504273859
2005,HWI,Eksjö,0.38639157990429723
2005,HWI,Tranås,0.5941230124705207
2005,HWI,Uppvidinge,0.27434471696165813
2005,HWI,Lessebo,0.32723987570192553
2005,HWI,Tingsryd,0.18795890237659896
2005,HWI,Alvesta,-0.16210172269126233
2005,HWI,Älmhult,-0.4511110767937818
2005,HWI,Markaryd,-0.6372692337828288
2005,HWI,Växjö,0.14325395097443605
2005,HWI,Ljungby,-0.5492228456504014
2005,HWI,Högsby,0.4183042547760456
2005,HWI,Torsås,-0.24805848300551134
2005,HWI,Mörbylånga,-0.48795681173997735
2005,HWI,Hultsfred,0.3536073090917119
2005,HWI,Mönsterås,0.4615830129632066
2005,HWI,Emmaboda,0.29126551881099455
2005,HWI,Kalmar,0.020410711869243335
2005,HWI,Nybro,0.2811388935427176
2005,HWI,Oskarshamn,0.6074636439075469
2005,HWI,Västervik,0.12212685515210048
2005,HWI,Vimmerby,0.22250804601184465
2005,HWI,Borgholm,-0.12643758207410052
2005,HWI,Gotland,-1.1242196827042066
2005,HWI,Olofström,-0.1257879902527494
2005,HWI,Karlskrona,-0.06232501845494193
2005,HWI,Ronneby,0.3741125691848627
2005,HWI,Karlshamn,0.22952301160299884
2005,HWI,Sölvesborg,-0.158702358935395
2005,HWI,Svalöv,-1.0173799642637167
2005,HWI,Staffanstorp,-0.8366193885292432
2005,HWI,Burlöv,-0.7782700190877339
2005,HWI,Vellinge,-0.7436284196247591
2005,HWI,Östra Göinge,-0.679455214183535
2005,HWI,Örkelljunga,-0.720701533402172
2005,HWI,Bjuv,-1.00955443362531
2005,HWI,Kävlinge,-0.8761341781181742
2005,HWI,Lomma,-0.8087458734321592
2005,HWI,Svedala,-0.8256425465848621
2005,HWI,Skurup,-0.9163845447421625
2005,HWI,Sjöbo,-0.9271855531266956
2005,HWI,Hörby,-0.9365650757168468
2005,HWI,Höör,-0.9978918090424234
2005,HWI,Tomelilla,-0.7724078777122934
2005,HWI,Bromölla,-0.2999942329393195
2005,HWI,Osby,-0.5480708818840209
2005,HWI,Perstorp,-0.8753070307517843
2005,HWI,Klippan,-0.9650668002878013
2005,HWI,Åstorp,-0.7583694078073424
2005,HWI,Båstad,
2005,HWI,Malmö,-0.7633170361294389
2005,HWI,Lund,-0.9224418242571814
2005,HWI,Landskrona,-0.9750324019190748
2005,HWI,Helsingborg,-0.8166546460234951
2005,HWI,Höganäs,-0.4625324837014906
2005,HWI,Eslöv,-1.022019581420329
2005,HWI,Ystad,-0.7907817826773887
2005,HWI,Trelleborg,-0.8191070680736965
2005,HWI,Kristianstad,-0.7181131213801761
2005,HWI,Simrishamn,-0.6073509401616592
2005,HWI,Ängelholm,-0.6871547365452046
2005,HWI,Hässleholm,-0.7751761129251896
2005,HWI,Hylte,-0.5327918029512735
2005,HWI,Halmstad,-0.5303512439820713
2005,HWI,Laholm,-0.599444637173053
2005,HWI,Falkenberg,-0.5480704747340833
2005,HWI,Varberg,-0.5752383660508813
2005,HWI,Kungsbacka,-0.418752913201174
2005,HWI,Härryda,-0.29957880861494585
2005,HWI,Partille,-0.20255712508699517
2005,HWI,Öckerö,
2005,HWI,Stenungsund,0.12241830245656313
2005,HWI,Tjörn,1.0714490352581207
2005,HWI,Orust,0.6290843999750376
2005,HWI,Sotenäs,1.4603683699228487
2005,HWI,Munkedal,0.3171790312834293
2005,HWI,Tanum,0.40627360133667434
2005,HWI,Dals-Ed,-0.4421015963513108
2005,HWI,Färgelanda,-0.043621693571700045
2005,HWI,Ale,-0.17579762209937144
2005,HWI,Lerum,-0.2587497740007436
2005,HWI,Vårgårda,-0.7190061610670921
2005,HWI,Bollebygd,-0.560756522519231
2005,HWI,Grästorp,-0.5896376939537853
2005,HWI,Essunga,-0.7307808024708611
2005,HWI,Karlsborg,-0.17638644721042088
2005,HWI,Gullspång,-0.5145158930083702
2005,HWI,Tranemo,-0.4614483290684273
2005,HWI,Bengtsfors,-0.4701096895319725
2005,HWI,Mellerud,-0.38474937845993235
2005,HWI,Lilla Edet,-0.38217322705207823
