Time,Variable,Municipality,Value
2005,HWI,Upplands Väsby,1.7950172363283852
2005,HWI,Vallentuna,1.630178954508578
2005,HWI,Österåker,1.6081398102759763
2005,HWI,Värmdö,1.4802411401185036
2005,HWI,Järfälla,1.8404064822176276
2005,HWI,Ekerö,1.8743158575633312
2005,HWI,Huddinge,1.8747126649570416
2005,HWI,Botkyrka,1.8581485627824517
2005,HWI,Salem,1.839029065273268
2005,HWI,Haninge,1.64358789105095
2005,HWI,Tyresö,1.7356062459552104
2005,HWI,Upplands-Bro,1.8125026288572217
2005,HWI,Nykvarn,2.1109643438979107
2005,HWI,Täby,1.8233407593302435
2005,HWI,Danderyd,2.0481315844967933
2005,HWI,Sollentuna,1.833082958497907
2005,HWI,Stockholm,1.9125153282072282
2005,HWI,Södertälje,2.098679277665759
2005,HWI,Nacka,2.1163696899255853
2005,HWI,Sundbyberg,1.8605764780094565
2005,HWI,Solna,2.010485729592207
2005,HWI,Lidingö,2.160394981174958
2005,HWI,Vaxholm,1.6401272264588869
2005,HWI,Norrtälje,1.776864973811823
2005,HWI,Sigtuna,1.8177865478158313
2005,HWI,Nynäshamn,1.9638918459797452
2005,HWI,Håbo,1.9551531900493653
2005,HWI,Älvkarleby,3.077084381460778
2005,HWI,Knivsta,1.8801564312454875
2005,HWI,Heby,2.3787983981971013
2005,HWI,Tierp,2.4984985541633478
2005,HWI,Uppsala,2.0799723122274076
2005,HWI,Enköping,2.0148130763075907
2005,HWI,Östhammar,2.191768065176062
2005,HWI,Vingåker,2.3971791975458903
2005,HWI,Gnesta,2.3493269397709704
2005,HWI,Nyköping,2.2356159250437395
2005,HWI,Oxelösund,2.333720384917514
2005,HWI,Flen,2.1535148388012137
2005,HWI,Katrineholm,2.2031062153371828
2005,HWI,Eskilstuna,2.1255135007251247
2005,HWI,Strängnäs,2.0826091783202507
2005,HWI,Trosa,2.2230769590911494
2005,HWI,Ödeshög,1.5765638913266107
2005,HWI,Ydre,1.9058650158179877
